Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
689.0,566.0,0.262,0.0,243.92,1.2,0.0,0.0,0.0
1229.0,1222.0,0.322,0.068,244.3,1.2,0.0,0.0,1.0
11.0,47.0,1.846,0.11,238.75,7.8,0.0,1.0,0.0
962.0,946.0,0.288,0.186,241.77,1.6,0.0,0.0,1.0
88.0,791.0,2.79,0.0,240.41,11.6,0.0,0.0,17.0
1073.0,1423.0,0.396,0.0,242.59,1.6,0.0,0.0,0.0
1324.0,1086.0,0.242,0.102,238.05,1.0,0.0,1.0,0.0
789.0,1212.0,1.78,0.098,240.55,7.4,0.0,1.0,18.0
540.0,837.0,0.254,0.12,239.42,1.2,0.0,0.0,1.0
995.0,1314.0,0.29,0.092,245.3,1.2,0.0,0.0,1.0
236.0,722.0,0.198,0.092,234.19,1.0,0.0,0.0,0.0
239.0,1262.0,0.182,0.096,237.27,0.8,0.0,0.0,0.0
1180.0,467.0,0.342,0.0,244.74,1.6,0.0,0.0,1.0
1339.0,1077.0,0.19,0.0,244.12,0.8,0.0,0.0,1.0
699.0,1044.0,1.524,0.19,241.09,6.4,0.0,2.0,18.0
1420.0,923.0,1.538,0.084,243.89,6.2,0.0,0.0,19.0
620.0,821.0,0.174,0.15,239.96,0.8,0.0,0.0,1.0
614.0,1398.0,0.19,0.156,242.72,1.0,0.0,0.0,1.0
1204.0,102.0,1.48,0.088,237.89,6.2,0.0,0.0,18.0
1185.0,345.0,0.9,0.0,243.69,3.6,0.0,0.0,1.0
1208.0,1114.0,1.504,0.168,240.61,6.2,0.0,2.0,19.0
1249.0,532.0,0.45,0.208,243.51,2.0,0.0,0.0,0.0
498.0,639.0,0.324,0.1,241.38,1.4,0.0,1.0,1.0
689.0,361.0,0.652,0.13,243.17,2.8,0.0,3.0,0.0
77.0,1373.0,0.318,0.128,242.17,1.4,0.0,0.0,0.0
564.0,178.0,0.376,0.098,239.84,1.6,0.0,0.0,1.0
81.0,292.0,2.762,0.0,239.16,11.4,0.0,1.0,17.0
781.0,95.0,1.454,0.062,240.98,6.0,0.0,0.0,17.0
523.0,20.0,0.408,0.364,240.11,2.2,0.0,2.0,1.0
691.0,424.0,0.462,0.228,241.06,2.2,0.0,1.0,0.0
334.0,327.0,2.2,0.36,246.51,9.8,6.0,1.0,18.0
765.0,15.0,0.44,0.07,242.1,1.8,0.0,0.0,0.0
797.0,1185.0,0.902,0.0,237.85,3.8,0.0,0.0,0.0
1038.0,73.0,1.96,0.208,243.11,8.0,0.0,1.0,19.0
31.0,682.0,1.356,0.084,239.38,5.6,0.0,0.0,18.0
830.0,958.0,1.362,0.0,242.46,5.6,2.0,0.0,18.0
217.0,801.0,0.204,0.086,235.8,1.0,0.0,0.0,0.0
811.0,1105.0,0.488,0.062,238.56,2.6,0.0,0.0,0.0
229.0,147.0,0.17,0.096,235.87,0.8,0.0,0.0,0.0
376.0,2.0,2.48,0.266,239.36,10.4,0.0,1.0,0.0
524.0,229.0,0.398,0.236,237.19,2.0,0.0,1.0,1.0
1250.0,101.0,0.412,0.154,242.02,1.8,0.0,0.0,0.0
878.0,1311.0,0.318,0.0,241.62,1.4,0.0,0.0,1.0
514.0,480.0,0.254,0.086,242.84,1.0,0.0,0.0,0.0
852.0,1170.0,0.486,0.264,245.92,2.2,0.0,0.0,1.0
588.0,478.0,0.148,0.0,240.39,0.6,0.0,0.0,1.0
407.0,170.0,3.606,0.0,237.13,15.2,0.0,0.0,17.0
83.0,747.0,0.228,0.0,241.86,1.0,0.0,0.0,0.0
604.0,196.0,0.272,0.276,241.69,1.6,0.0,1.0,1.0
863.0,1115.0,0.306,0.0,240.85,1.4,0.0,0.0,1.0
1202.0,335.0,1.372,0.06,244.6,5.6,0.0,0.0,19.0
29.0,732.0,0.212,0.0,241.34,0.8,0.0,0.0,0.0
961.0,620.0,0.92,0.274,242.67,3.8,0.0,1.0,12.0
340.0,1219.0,0.218,0.0,240.19,1.0,0.0,0.0,0.0
620.0,232.0,0.194,0.182,239.69,1.0,0.0,2.0,1.0
1080.0,209.0,4.854,0.08,236.27,20.4,37.0,0.0,18.0
515.0,1273.0,0.404,0.226,238.04,1.8,1.0,0.0,1.0
207.0,682.0,0.234,0.102,242.68,1.0,0.0,0.0,0.0
1166.0,75.0,1.234,0.082,239.53,5.2,0.0,0.0,1.0
677.0,221.0,3.086,0.22,238.49,13.0,0.0,0.0,18.0
59.0,623.0,0.346,0.136,242.76,1.6,0.0,0.0,0.0
566.0,309.0,0.564,0.234,241.19,2.4,0.0,1.0,1.0
233.0,1144.0,1.328,0.226,232.73,5.8,0.0,0.0,17.0
427.0,615.0,0.366,0.108,243.78,1.6,0.0,0.0,0.0
339.0,273.0,1.708,0.0,240.8,7.0,0.0,0.0,0.0
1343.0,425.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
476.0,1256.0,1.68,0.0,242.15,7.0,1.0,0.0,19.0
1300.0,291.0,1.628,0.334,241.64,6.8,0.0,1.0,0.0
842.0,799.0,0.924,0.21,242.1,4.0,0.0,1.0,0.0
217.0,372.0,2.144,0.22,234.52,9.2,1.0,0.0,17.0
804.0,353.0,0.426,0.138,245.76,1.8,0.0,0.0,0.0
1041.0,629.0,0.408,0.226,245.26,1.8,0.0,1.0,0.0
392.0,706.0,0.392,0.0,244.91,1.8,0.0,0.0,0.0
1283.0,361.0,0.582,0.23,244.35,2.6,0.0,0.0,1.0
327.0,808.0,0.334,0.118,242.74,1.4,0.0,0.0,0.0
568.0,0.0,0.476,0.242,241.56,2.4,0.0,0.0,1.0
485.0,171.0,0.952,0.112,241.78,4.0,0.0,0.0,1.0
136.0,656.0,0.226,0.1,235.96,1.0,0.0,0.0,0.0
1382.0,1114.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
1394.0,1151.0,1.724,0.328,242.06,7.2,0.0,0.0,19.0
7.0,755.0,2.264,0.07,242.27,9.6,0.0,2.0,0.0
961.0,653.0,0.238,0.136,242.3,1.0,0.0,0.0,1.0
1240.0,428.0,0.288,0.0,242.94,1.2,0.0,0.0,1.0
1424.0,885.0,1.892,0.162,237.6,8.0,0.0,0.0,18.0
1378.0,953.0,1.248,0.068,239.3,5.2,0.0,0.0,18.0
464.0,1072.0,0.42,0.208,240.89,1.8,0.0,2.0,0.0
972.0,1318.0,1.014,0.36,239.63,4.6,0.0,2.0,10.0
463.0,48.0,1.446,0.0,242.98,6.0,0.0,0.0,18.0
767.0,1190.0,1.474,0.11,245.8,6.0,0.0,0.0,18.0
1277.0,942.0,1.912,0.328,239.39,8.2,0.0,0.0,27.0
329.0,522.0,0.23,0.0,244.67,1.0,0.0,0.0,0.0
954.0,356.0,0.306,0.242,244.6,1.6,0.0,1.0,1.0
375.0,688.0,1.324,0.0,246.94,5.2,0.0,0.0,0.0
573.0,1298.0,0.984,0.22,238.87,4.2,0.0,1.0,12.0
808.0,1132.0,1.376,0.068,244.45,5.6,0.0,0.0,18.0
1127.0,584.0,0.316,0.092,243.87,1.4,0.0,0.0,1.0
568.0,1197.0,2.238,0.318,239.49,10.0,29.0,0.0,1.0
578.0,747.0,0.154,0.0,241.13,0.6,0.0,0.0,1.0
945.0,464.0,0.24,0.11,239.53,1.0,0.0,0.0,1.0
326.0,899.0,1.34,0.076,237.75,5.6,0.0,1.0,18.0
91.0,254.0,3.672,0.082,237.75,15.4,0.0,2.0,17.0
168.0,875.0,0.274,0.0,233.32,1.2,0.0,0.0,0.0
295.0,345.0,1.402,0.046,239.16,5.8,0.0,1.0,18.0
630.0,1350.0,1.522,0.236,239.33,6.4,0.0,0.0,19.0
1047.0,756.0,0.302,0.08,242.06,1.2,0.0,0.0,1.0
761.0,50.0,0.638,0.072,240.26,2.6,0.0,0.0,0.0
749.0,1144.0,3.964,0.238,239.39,16.6,39.0,0.0,18.0
161.0,1208.0,1.654,0.25,237.03,7.0,0.0,0.0,18.0
629.0,1120.0,0.142,0.0,238.52,0.6,0.0,0.0,1.0
220.0,107.0,1.514,0.19,234.69,6.4,0.0,0.0,17.0
838.0,784.0,0.386,0.088,242.31,1.6,0.0,0.0,0.0
1439.0,717.0,0.224,0.0,244.88,1.0,0.0,0.0,0.0
1390.0,1354.0,0.344,0.0,244.26,1.4,0.0,0.0,1.0
989.0,306.0,0.912,0.372,242.53,4.0,1.0,1.0,1.0
499.0,459.0,0.324,0.098,240.91,1.4,0.0,1.0,1.0
584.0,376.0,0.228,0.096,243.34,1.0,0.0,0.0,0.0
247.0,490.0,0.22,0.14,239.94,1.0,0.0,0.0,0.0
1200.0,438.0,0.438,0.282,244.07,2.0,0.0,0.0,0.0
1290.0,160.0,0.546,0.286,241.67,2.6,0.0,1.0,1.0
1068.0,1400.0,2.402,0.242,240.53,10.2,0.0,11.0,19.0
757.0,64.0,2.268,0.218,242.49,9.4,0.0,2.0,0.0
717.0,1077.0,1.622,0.156,239.27,6.8,0.0,0.0,17.0
1310.0,1240.0,0.3,0.156,239.8,1.4,0.0,0.0,1.0
622.0,817.0,0.08,0.0,240.64,0.2,0.0,0.0,1.0
1262.0,458.0,0.172,0.0,242.85,0.8,0.0,0.0,1.0
983.0,836.0,1.928,0.14,241.26,8.0,0.0,0.0,18.0
803.0,940.0,1.26,0.0,238.58,5.2,0.0,0.0,17.0
944.0,317.0,0.324,0.226,244.47,1.6,0.0,0.0,1.0
1216.0,1336.0,1.47,0.21,241.64,6.0,0.0,1.0,18.0
1344.0,846.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
1219.0,674.0,0.5,0.304,242.43,2.4,0.0,1.0,1.0
18.0,124.0,0.352,0.174,239.34,1.6,0.0,0.0,0.0
471.0,18.0,0.226,0.0,243.73,1.0,0.0,0.0,0.0
335.0,689.0,0.228,0.0,244.14,1.0,0.0,0.0,0.0
498.0,140.0,1.292,0.0,237.85,5.4,0.0,0.0,18.0
493.0,1180.0,0.432,0.09,241.81,1.8,0.0,0.0,1.0
1222.0,899.0,1.3,0.046,239.05,5.4,0.0,0.0,18.0
751.0,250.0,1.548,0.086,241.74,6.4,1.0,0.0,0.0
878.0,1076.0,1.452,0.09,237.84,6.0,0.0,0.0,18.0
677.0,203.0,3.734,0.064,235.42,15.8,0.0,1.0,28.0
1391.0,243.0,2.712,0.106,239.52,11.2,0.0,0.0,19.0
1280.0,461.0,1.392,0.188,237.92,5.8,0.0,0.0,18.0
858.0,122.0,0.412,0.154,243.64,1.8,0.0,0.0,1.0
1303.0,214.0,0.376,0.0,241.26,1.6,0.0,0.0,0.0
206.0,1007.0,0.222,0.106,237.65,1.0,0.0,0.0,0.0
270.0,993.0,0.34,0.284,237.83,2.0,0.0,1.0,0.0
133.0,503.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
340.0,820.0,1.574,0.0,239.25,6.6,0.0,0.0,17.0
1001.0,1049.0,0.41,0.33,239.68,2.2,0.0,1.0,1.0
221.0,822.0,0.638,0.13,234.22,2.8,0.0,1.0,0.0
1351.0,1081.0,1.394,0.176,240.79,5.8,0.0,2.0,18.0
391.0,511.0,0.224,0.0,243.21,1.0,0.0,0.0,0.0
610.0,934.0,0.18,0.154,242.08,0.8,0.0,0.0,0.0
181.0,1324.0,0.1,0.0,242.16,0.4,0.0,0.0,0.0
1278.0,755.0,0.83,0.206,240.65,3.4,0.0,0.0,1.0
787.0,1396.0,1.9,0.0,247.29,7.6,0.0,0.0,19.0
108.0,94.0,1.742,0.276,239.22,7.4,1.0,1.0,17.0
101.0,942.0,1.338,0.0,241.46,5.6,0.0,0.0,18.0
1374.0,1419.0,1.36,0.13,239.2,5.6,0.0,2.0,18.0
1372.0,690.0,0.314,0.204,242.57,1.4,0.0,1.0,0.0
584.0,604.0,0.244,0.114,239.07,1.0,0.0,0.0,0.0
557.0,523.0,0.204,0.086,238.84,0.8,0.0,0.0,0.0
156.0,486.0,0.298,0.048,237.03,1.2,0.0,0.0,0.0
1061.0,570.0,0.356,0.136,245.96,1.4,0.0,0.0,1.0
35.0,1330.0,1.53,0.048,240.47,6.4,0.0,3.0,18.0
1366.0,1254.0,1.526,0.0,241.5,6.2,0.0,2.0,19.0
1326.0,1193.0,0.478,0.262,241.47,2.2,0.0,1.0,1.0
845.0,557.0,0.448,0.238,245.43,2.0,0.0,0.0,1.0
1272.0,1303.0,0.272,0.082,242.18,1.2,0.0,0.0,0.0
738.0,1317.0,1.748,0.074,242.13,7.2,0.0,0.0,18.0
1215.0,476.0,0.336,0.098,241.52,1.4,0.0,0.0,1.0
21.0,1366.0,0.902,0.114,240.44,3.8,0.0,0.0,0.0
1115.0,275.0,1.334,0.182,241.55,5.6,0.0,0.0,1.0
315.0,986.0,4.66,0.118,233.91,19.8,0.0,36.0,17.0
447.0,941.0,1.374,0.086,239.13,5.6,0.0,0.0,18.0
710.0,1420.0,1.332,0.052,237.67,5.6,0.0,1.0,0.0
510.0,838.0,0.472,0.206,241.23,2.2,0.0,0.0,1.0
458.0,1389.0,3.588,0.0,237.44,15.0,0.0,37.0,18.0
464.0,1393.0,0.492,0.182,245.19,2.2,0.0,0.0,0.0
628.0,1207.0,1.268,0.058,238.39,5.2,0.0,0.0,18.0
414.0,391.0,0.39,0.216,244.94,1.8,0.0,0.0,0.0
1095.0,74.0,1.324,0.37,245.86,5.6,0.0,0.0,0.0
459.0,242.0,1.48,0.106,241.52,6.2,0.0,0.0,0.0
1123.0,1324.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
1025.0,1075.0,1.38,0.088,239.52,5.6,0.0,0.0,19.0
257.0,940.0,3.354,0.0,235.79,14.2,37.0,0.0,17.0
1189.0,1116.0,1.284,0.0,237.09,5.4,0.0,0.0,18.0
545.0,424.0,0.234,0.082,239.45,1.0,0.0,0.0,1.0
779.0,414.0,0.216,0.0,246.58,0.8,0.0,0.0,0.0
361.0,1045.0,0.536,0.07,241.84,2.2,0.0,0.0,0.0
1041.0,409.0,0.334,0.1,245.94,1.4,0.0,0.0,1.0
1318.0,1129.0,0.6,0.064,238.73,2.4,0.0,0.0,1.0
406.0,1162.0,1.692,0.08,240.95,7.0,0.0,0.0,18.0
276.0,165.0,0.484,0.088,234.24,2.4,0.0,0.0,0.0
457.0,872.0,1.566,0.0,239.74,6.4,0.0,0.0,18.0
365.0,1058.0,1.864,0.07,238.31,7.8,0.0,0.0,17.0
786.0,1048.0,1.31,0.07,240.49,5.4,0.0,0.0,18.0
502.0,421.0,0.248,0.0,241.4,1.0,0.0,0.0,1.0
1030.0,433.0,0.366,0.19,241.92,1.6,0.0,0.0,0.0
773.0,1106.0,0.676,0.076,242.68,2.8,0.0,0.0,0.0
721.0,1175.0,1.972,0.182,243.92,8.0,0.0,1.0,19.0
1097.0,712.0,0.438,0.276,248.76,2.0,0.0,1.0,1.0
1405.0,350.0,0.79,0.226,247.21,3.2,0.0,1.0,1.0
490.0,848.0,0.324,0.11,243.47,1.4,0.0,1.0,1.0
761.0,22.0,0.544,0.054,242.23,2.2,0.0,0.0,0.0
1188.0,90.0,1.784,0.108,242.33,7.2,0.0,0.0,19.0
777.0,800.0,0.228,0.052,245.98,1.0,0.0,0.0,0.0
482.0,1412.0,1.388,0.088,240.05,5.8,0.0,2.0,19.0
1417.0,950.0,1.458,0.108,243.43,6.0,0.0,0.0,19.0
144.0,1237.0,2.39,0.246,233.4,10.2,0.0,36.0,0.0
607.0,203.0,0.082,0.0,241.65,0.2,0.0,0.0,1.0
327.0,152.0,4.856,0.338,233.83,20.8,37.0,0.0,0.0
1142.0,180.0,2.508,0.164,239.7,10.4,1.0,1.0,18.0
1393.0,1308.0,1.264,0.356,238.88,5.4,0.0,1.0,1.0
220.0,1381.0,0.226,0.112,236.19,1.0,0.0,0.0,0.0
443.0,1275.0,0.6,0.068,244.69,2.4,0.0,0.0,0.0
87.0,681.0,0.218,0.0,242.44,1.0,0.0,0.0,0.0
754.0,539.0,0.342,0.08,250.21,1.4,0.0,2.0,0.0
409.0,112.0,1.252,0.05,238.14,5.4,0.0,0.0,0.0
1266.0,192.0,0.384,0.208,242.5,1.8,0.0,0.0,1.0
518.0,1347.0,0.424,0.214,241.05,2.0,0.0,1.0,1.0
1150.0,977.0,2.272,0.074,238.8,9.4,0.0,0.0,18.0
413.0,567.0,0.316,0.096,245.33,1.4,0.0,1.0,0.0
1337.0,1429.0,0.156,0.0,241.36,0.6,0.0,0.0,1.0
1196.0,963.0,1.406,0.108,240.85,5.8,0.0,0.0,18.0
1221.0,1357.0,1.352,0.062,241.81,5.6,0.0,0.0,19.0
225.0,578.0,0.104,0.0,238.31,0.4,0.0,0.0,0.0
609.0,710.0,0.19,0.156,242.33,1.0,0.0,0.0,0.0
854.0,492.0,0.436,0.11,243.36,1.8,0.0,2.0,0.0
1376.0,685.0,1.214,0.064,240.55,5.0,0.0,0.0,18.0
1040.0,954.0,1.84,0.294,240.9,7.6,0.0,2.0,18.0
334.0,478.0,0.386,0.192,241.93,1.8,0.0,0.0,0.0
677.0,1137.0,1.458,0.182,240.14,6.0,0.0,1.0,18.0
1334.0,50.0,0.156,0.0,241.5,0.6,0.0,0.0,0.0
1271.0,459.0,0.372,0.178,239.54,1.8,0.0,0.0,0.0
1069.0,768.0,0.23,0.0,242.42,0.8,0.0,0.0,0.0
1082.0,91.0,0.702,0.064,239.34,3.0,0.0,4.0,1.0
967.0,754.0,1.932,0.132,241.37,8.0,0.0,0.0,30.0
566.0,652.0,0.154,0.0,241.83,0.6,0.0,0.0,1.0
40.0,167.0,2.006,0.0,238.76,8.4,0.0,2.0,18.0
1369.0,280.0,1.472,0.122,241.35,6.0,0.0,0.0,1.0
943.0,481.0,0.994,0.358,243.48,4.2,0.0,1.0,13.0
424.0,1235.0,0.396,0.138,245.96,1.6,1.0,0.0,0.0
246.0,1395.0,0.448,0.156,240.61,2.0,1.0,3.0,0.0
1055.0,582.0,0.442,0.24,244.18,2.0,0.0,1.0,0.0
1077.0,670.0,1.384,0.09,240.36,5.6,0.0,0.0,18.0
1047.0,528.0,0.224,0.0,244.07,0.8,0.0,0.0,0.0
840.0,88.0,1.766,0.234,239.43,7.4,0.0,3.0,17.0
388.0,684.0,0.318,0.098,243.48,1.4,0.0,0.0,0.0
126.0,11.0,0.296,0.218,236.89,1.6,0.0,0.0,0.0
1182.0,97.0,4.376,0.124,235.4,19.0,30.0,0.0,17.0
1123.0,1323.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
515.0,706.0,0.262,0.122,240.14,1.2,0.0,0.0,1.0
125.0,206.0,2.168,0.284,239.91,9.0,0.0,2.0,18.0
851.0,286.0,1.098,0.108,239.81,4.6,1.0,0.0,0.0
953.0,399.0,0.226,0.114,242.88,1.0,0.0,0.0,0.0
249.0,1194.0,0.178,0.104,240.44,0.8,0.0,0.0,0.0
1161.0,896.0,1.804,0.068,237.48,7.6,1.0,0.0,18.0
55.0,940.0,1.372,0.108,237.25,5.8,0.0,0.0,17.0
352.0,225.0,1.846,0.228,239.83,7.8,0.0,0.0,0.0
278.0,437.0,0.112,0.0,242.92,0.6,0.0,0.0,0.0
332.0,594.0,0.3,0.064,242.11,1.2,0.0,0.0,0.0
453.0,12.0,0.572,0.0,239.58,2.4,0.0,0.0,0.0
478.0,1297.0,0.504,0.218,247.1,2.4,0.0,1.0,1.0
486.0,1320.0,0.378,0.154,244.95,1.6,0.0,0.0,1.0
1168.0,1347.0,0.684,0.19,241.44,3.2,0.0,1.0,7.0
181.0,13.0,0.322,0.262,241.83,1.6,0.0,1.0,0.0
789.0,1365.0,1.376,0.07,242.86,5.6,0.0,0.0,18.0
540.0,1404.0,1.788,0.05,237.44,7.6,0.0,0.0,18.0
1059.0,211.0,2.668,0.06,241.34,11.0,1.0,0.0,18.0
1345.0,563.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
334.0,864.0,2.354,0.1,239.93,9.8,0.0,0.0,18.0
792.0,272.0,0.49,0.198,241.58,2.2,0.0,1.0,0.0
535.0,472.0,0.326,0.224,234.04,1.6,0.0,1.0,1.0
740.0,377.0,0.312,0.106,245.94,1.2,0.0,0.0,0.0
478.0,268.0,1.79,0.128,243.12,7.4,0.0,0.0,0.0
40.0,749.0,0.294,0.124,246.24,1.2,0.0,0.0,0.0
1053.0,1412.0,1.682,0.274,241.29,7.0,0.0,0.0,0.0
230.0,1234.0,1.192,0.088,228.29,5.2,0.0,0.0,16.0
218.0,191.0,0.28,0.206,237.28,1.4,0.0,0.0,0.0
572.0,978.0,1.884,0.0,238.25,7.8,0.0,0.0,18.0
1323.0,735.0,2.03,0.384,237.97,8.6,0.0,0.0,29.0
818.0,528.0,0.226,0.0,248.56,1.0,0.0,0.0,0.0
471.0,575.0,0.23,0.0,243.15,1.0,0.0,0.0,0.0
63.0,519.0,0.33,0.14,241.97,1.4,0.0,0.0,0.0
955.0,386.0,0.438,0.128,239.82,1.8,0.0,3.0,0.0
557.0,749.0,0.238,0.12,241.37,1.0,0.0,0.0,1.0
499.0,1029.0,0.552,0.0,239.61,2.2,0.0,0.0,1.0
1058.0,1328.0,2.162,0.468,245.82,9.2,1.0,0.0,1.0
1153.0,166.0,2.044,0.11,241.55,8.4,0.0,0.0,19.0
1350.0,1370.0,0.652,0.264,242.46,2.8,0.0,5.0,0.0
925.0,684.0,0.26,0.156,244.84,1.2,0.0,0.0,1.0
428.0,540.0,0.702,0.076,247.62,2.8,0.0,0.0,0.0
959.0,1333.0,0.136,0.0,239.4,0.6,0.0,0.0,1.0
81.0,1160.0,1.402,0.1,240.58,5.8,0.0,0.0,18.0
475.0,321.0,1.798,0.202,240.77,7.4,0.0,0.0,18.0
982.0,889.0,1.316,0.112,241.08,5.4,0.0,1.0,18.0
1288.0,118.0,0.334,0.242,241.78,1.6,0.0,1.0,0.0
772.0,105.0,1.904,0.11,239.43,7.8,0.0,0.0,0.0
70.0,1037.0,0.286,0.06,239.6,1.4,0.0,0.0,0.0
279.0,1016.0,1.14,0.046,236.46,4.8,0.0,0.0,17.0
250.0,638.0,0.21,0.132,239.96,1.0,0.0,0.0,0.0
1325.0,1210.0,0.332,0.252,243.17,1.6,0.0,1.0,1.0
613.0,853.0,0.152,0.12,239.59,0.8,0.0,0.0,1.0
886.0,457.0,0.272,0.0,240.77,1.2,0.0,0.0,1.0
323.0,456.0,0.21,0.0,243.1,0.8,0.0,0.0,0.0
890.0,1001.0,1.83,0.212,238.72,7.6,0.0,1.0,18.0
14.0,803.0,1.454,0.178,246.6,5.8,0.0,0.0,19.0
1338.0,97.0,1.386,0.0,240.26,5.8,0.0,0.0,21.0
832.0,675.0,0.404,0.098,242.9,1.8,0.0,0.0,0.0
1000.0,1221.0,1.462,0.328,241.47,6.2,0.0,1.0,18.0
879.0,5.0,0.306,0.0,242.1,1.4,0.0,0.0,0.0
316.0,1368.0,0.208,0.0,243.59,0.8,0.0,0.0,0.0
995.0,19.0,0.262,0.084,242.54,1.2,0.0,0.0,1.0
337.0,970.0,0.378,0.0,246.56,1.6,0.0,0.0,0.0
199.0,194.0,0.696,0.102,243.02,3.0,0.0,0.0,0.0
1386.0,884.0,1.646,0.05,237.65,7.0,0.0,0.0,18.0
1143.0,1331.0,0.312,0.118,250.9,1.2,0.0,1.0,1.0
633.0,1210.0,1.226,0.0,237.65,5.2,0.0,0.0,18.0
321.0,257.0,1.286,0.052,235.11,5.4,0.0,0.0,17.0
969.0,831.0,1.366,0.26,238.67,6.2,0.0,2.0,10.0
64.0,1356.0,1.424,0.098,239.87,5.8,0.0,0.0,18.0
1247.0,706.0,0.454,0.186,242.75,2.2,0.0,0.0,1.0
326.0,1203.0,0.462,0.166,239.51,2.0,1.0,0.0,0.0
436.0,768.0,0.216,0.0,241.69,0.8,0.0,0.0,0.0
867.0,826.0,0.62,0.106,241.75,2.6,0.0,0.0,1.0
70.0,630.0,1.37,0.086,241.65,5.6,0.0,0.0,18.0
168.0,767.0,0.226,0.0,237.51,1.0,0.0,0.0,0.0
687.0,759.0,0.606,0.202,242.16,2.8,0.0,1.0,0.0
9.0,255.0,4.57,0.064,238.01,19.2,1.0,36.0,18.0
692.0,1079.0,2.144,0.434,237.63,9.4,0.0,0.0,17.0
1347.0,1055.0,0.258,0.07,240.93,1.2,0.0,0.0,1.0
1394.0,712.0,0.406,0.172,239.94,1.8,0.0,1.0,1.0
749.0,324.0,0.588,0.112,242.72,2.4,0.0,2.0,0.0
741.0,282.0,0.718,0.066,243.68,3.0,0.0,0.0,0.0
428.0,643.0,0.674,0.0,246.8,2.6,0.0,0.0,0.0
942.0,721.0,0.224,0.072,241.45,1.0,0.0,0.0,1.0
1320.0,581.0,0.328,0.214,241.86,1.6,0.0,0.0,0.0
599.0,950.0,0.164,0.138,242.34,0.8,0.0,0.0,1.0
362.0,513.0,0.222,0.0,241.9,1.0,0.0,0.0,0.0
1193.0,433.0,0.24,0.0,243.28,1.0,0.0,0.0,1.0
353.0,855.0,2.168,0.0,239.69,9.0,0.0,0.0,17.0
619.0,864.0,0.184,0.146,238.74,1.0,0.0,0.0,0.0
948.0,796.0,0.236,0.14,242.68,1.0,0.0,1.0,1.0
595.0,639.0,0.244,0.126,239.76,1.0,0.0,0.0,1.0
1125.0,1229.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
425.0,552.0,0.25,0.0,243.04,1.0,0.0,0.0,0.0
592.0,312.0,2.962,0.236,239.55,12.4,38.0,0.0,1.0
792.0,109.0,0.456,0.068,236.04,1.8,1.0,0.0,0.0
376.0,1072.0,1.474,0.0,242.3,6.0,0.0,0.0,0.0
1353.0,426.0,0.556,0.082,242.68,2.4,0.0,1.0,0.0
1393.0,1086.0,0.318,0.046,241.6,1.2,0.0,1.0,1.0
810.0,641.0,0.4,0.064,244.71,1.8,0.0,2.0,0.0
1098.0,106.0,2.87,0.308,240.84,12.0,0.0,1.0,18.0
3.0,614.0,0.322,0.088,242.78,1.4,0.0,0.0,0.0
384.0,171.0,1.276,0.064,239.08,5.4,0.0,1.0,0.0
1087.0,1374.0,0.658,0.134,246.39,2.6,0.0,0.0,0.0
1427.0,969.0,1.576,0.152,238.48,6.6,1.0,0.0,17.0
1347.0,1006.0,0.27,0.09,240.91,1.4,0.0,2.0,1.0
891.0,61.0,1.792,0.316,234.62,7.6,0.0,0.0,17.0
610.0,621.0,0.084,0.0,243.49,0.2,0.0,0.0,1.0
401.0,848.0,2.132,0.138,242.23,8.8,0.0,0.0,18.0
1214.0,148.0,1.292,0.05,239.64,5.4,0.0,0.0,19.0
1295.0,1118.0,0.746,0.198,241.66,3.2,0.0,0.0,0.0
287.0,99.0,0.3,0.052,239.9,1.2,0.0,0.0,0.0
360.0,457.0,0.216,0.0,243.14,0.8,0.0,0.0,0.0
1149.0,870.0,0.364,0.102,246.09,1.4,0.0,0.0,0.0
106.0,1205.0,1.318,0.0,242.5,5.4,0.0,0.0,18.0
869.0,1251.0,0.574,0.082,244.13,2.4,0.0,0.0,1.0
689.0,1206.0,0.26,0.046,243.07,1.2,0.0,0.0,0.0
376.0,1236.0,1.61,0.084,245.76,6.6,0.0,0.0,19.0
505.0,1285.0,0.432,0.0,244.69,2.0,0.0,0.0,0.0
770.0,1222.0,1.542,0.226,241.54,6.4,2.0,2.0,18.0
9.0,880.0,2.862,0.194,240.94,11.8,0.0,2.0,18.0
87.0,135.0,2.55,0.11,234.04,11.0,1.0,32.0,0.0
829.0,782.0,0.356,0.074,246.28,1.6,0.0,0.0,0.0
1194.0,1419.0,0.672,0.108,239.99,2.8,0.0,0.0,1.0
447.0,423.0,0.216,0.0,241.98,0.8,0.0,0.0,0.0
772.0,192.0,3.548,0.0,237.23,15.0,38.0,0.0,0.0
310.0,642.0,0.332,0.11,243.87,1.4,0.0,0.0,0.0
